"Unnamed: 0","annotation_id","annotator","comm_aesthetic","correctness","country_patriotism","created_at","danger_decline","dict_lit","emo_som","error_mention","facts","full_text","id","language","lead_time","ling_element","offensive","other","personal_quality","questions","sarcasm","sentiment","target","threats","updated_at","visual_mocking","word_jokes"
825,1323,"1","","","","2025-09-13T14:03:33.819778Z","","","","","","Stochastyka - nauka stosowana z dziedziny parabolizacji śliskozjazdowej.#Stoch#polszczyzna",5847,"yes",26.702,"WORD","","","","","","POS","MENTION","","2025-09-13T14:03:33.819807Z","","JOKE"
826,1324,"1","","","","2025-09-13T14:03:47.644552Z","","","","","","W 1985 r. mówienie prawdy o sytuacji w kraju było „antypolskie”. Cięższe zarzuty opatrywano przymiotnikami „antyradziecki” i „antypartyjny”. #polszczyzna",5848,"no",13.451,"","","","","","","","","","2025-09-13T14:03:47.644584Z","",""
827,1325,"1","","COR","","2025-09-13T14:04:40.704057Z","","","ESOM","","","""Zadaniowane"". Jakiś deser?#słowa #zdumiewające w @użytkownik #polszczyzna",5849,"yes",52.716,"WORD","","","","","SARC","NEG","MENTION","","2025-09-13T14:04:40.704087Z","",""
829,1326,"1","","","","2025-09-13T14:06:53.018991Z","","DCT","","","","Było Narodowe Czytanie „Wesela”. Dziś mnóstwo ludzi czyta książkę M. Ogórek i analizuje styl autorki. Liczni podejmują też współzawodnictwo. #kultura #stylistyka #polszczyzna",5850,"yes",131.932,"PHEN","","","","","SARC","NEG","MENTION","CONS","2025-09-13T14:06:53.019021Z","",""
830,1327,"1","","","","2025-09-13T14:07:52.859198Z","","","","","","Naprawdę red. Danuta Holecka dodała imię Barbara do Róży Marii Gräfin von Thun etc. Teraz czas na „de domo...” #polszczyzna niełatwa",5851,"yes",59.484,"WORD","","","","","SARC","NEG","MENTION","CONS","2025-09-13T14:07:52.859231Z","",""
831,1328,"1","","","","2025-09-13T14:08:07.870715Z","","","","CIT","","Zmiany, które były spekulowane, okazały się zbyt przedwczesne. #polszczyzna @użytkownik #rekonstrukcjarzadu",5852,"yes",14.626,"WORD","","","","","","NEG","NO","","2025-09-13T14:08:07.870747Z","",""
832,1329,"1","","","","2025-09-13T14:08:28.308827Z","","","","","FACT","A ta piękna ukochana Niemierzy z Gołczy ma na imię Cudka, przez „d”. #Koronakrólów #polszczyzna XIV wieku",5853,"yes",19.935,"WORD","","","","","","POS","MENTION","","2025-09-13T14:08:28.308855Z","",""
833,1330,"1","","","","2025-09-13T14:08:45.864155Z","","","","","","Warunki WIECZNE #polszczyzna @użytkownik #Bischofshofen",5854,"yes",17.203,"WORD","","","","","","NEG","NO","","2025-09-13T14:08:45.864186Z","MOCK",""
834,1331,"1","","COR","","2025-09-13T14:09:54.332695Z","","","","","","Wczoraj słyszałem, że w #elektromobilność to „specjalne autobusy dedykowane”.  A nie mogłyby być „z napędem elektrycznym, dostosowane do tras, po których będą jeździć w różnych miastach” #polszczyzna",5855,"yes",68.093,"WORD","","","","","","NEG","NO","","2025-09-13T14:09:54.332725Z","",""
835,1332,"1","","","","2025-09-13T14:10:07.173497Z","","","","","","Dobry dzień. Badania językoznawcze, gmina #Limanowa. #polszczyzna lokalna fascynuje",5856,"yes",12.483,"INVIS","","","","QSUR","","NEU","NO","","2025-09-13T14:10:07.173527Z","",""
836,1333,"1","","","","2025-09-13T14:10:30.136265Z","DCLN","","","","","Nowość językowa: RING obwodnicowy wokół Krakowa. #infrastruktura #polszczyzna",5857,"yes",22.609,"WORD","","","","","","NEG","NO","","2025-09-13T14:10:30.136296Z","MOCK",""
837,1334,"1","AEST","","","2025-09-13T14:11:37.026218Z","","","","","","„W jakimś sensie też głęboko dziękuję Pani Premier...” — mówił @użytkownik #polszczyzna nieco zagadkowa",5858,"yes",66.497,"WORD","","","","","","NEG","MENTION","","2025-09-13T14:11:37.026246Z","",""
838,1335,"1","","","","2025-09-13T14:12:06.524781Z","","","","","","Uważam się człowiekiem niewinnym - senator S. Kogut. #polszczyzna nieco regionalna",5859,"yes",29.134,"WORD","","OTHER","","","","NEU","MENTION","","2025-09-13T14:12:06.524825Z","",""
839,1336,"1","AEST","","","2025-09-13T14:13:02.019816Z","","","ESOM","","","Emocje to jedno, a adekwatne środki - drugie.Może jednak ""zażywny jegomość"", a nie ""wredny dziadyga""? #polszczyzna #Sikorski #Kaczyński",5860,"yes",41.733,"WORD","OFF","","","","","NEG","MENTION","","2025-09-13T14:13:02.019847Z","",""
841,1337,"1","","COR","","2025-09-13T14:13:20.437468Z","DCLN","","","","","Waldemar #Pawlak mówi w @użytkownik (#EKG): !impasybilizm. Innowacyjna #polszczyzna",5861,"yes",18.048,"WORD","","","","","","NEG","MENTION","","2025-09-13T14:13:20.437498Z","",""
842,1338,"1","","","","2025-09-13T14:13:40.308544Z","","","","","","Smartwica. Kto zapadł? #SłowoRoku #polszczyzna",5862,"yes",19.425,"WORD","","","","QSUR","","NEU","NO","","2025-09-13T14:13:40.308575Z","",""
844,1339,"1","","","","2025-09-13T14:13:51.560219Z","","","","","","Krasicki, romantyzm celów, pozytywizm środków... #expose #Morawiecki #polszczyzna. @użytkownik :-)",5863,"no",10.889,"","","","","","","","","","2025-09-13T14:13:51.560250Z","",""
845,1340,"1","","","","2025-09-13T14:14:02.512230Z","","","","","","Minister Sellin też powiedział ""w tym kraju""! @użytkownik  @użytkownik #polszczyzna #donos #synonimy",5864,"no",10.597,"","","","","","","","","","2025-09-13T14:14:02.512261Z","",""
846,1341,"1","","COR","","2025-09-13T14:14:35.416968Z","","","","","","Poseł Niesiołowski w ferworze: !chrzestem (zam. chrztem), !w Brzeszczu (zam. w Brzeszczach). Zagadkowe porównanie: ręka tępa jak jenot. #polszczyzna",5865,"yes",32.541,"WORD","","","","","SARC","NEG","MENTION","CONS","2025-09-13T14:14:35.416999Z","",""
847,1342,"1","AEST","","","2025-09-13T14:15:21.829742Z","","","","","","Frazeologizm somatyczny POKAZAĆ ŚRODKOWY PALEC kilkakrotnie wypowiedziany z mównicy sejmowej. #polszczyzna niepiękne @użytkownik @użytkownik protokołuje",5866,"yes",46.038,"{""choices"":[""PHEN"",""WORD""]}","","","","","","NEG","MENTION","CONS","2025-09-13T14:15:21.829778Z","",""
848,1343,"1","","","","2025-09-13T14:15:39.470521Z","","","","","","Polskie władze cierpią obecnie na sromanie przestankowe.#polszczyzna",5867,"no",17.23,"","","","","","","","","","2025-09-13T14:15:39.470654Z","",""
849,1344,"1","","","","2025-09-13T14:15:58.603331Z","","","","","","Dudał #Duda razy kilka, dopóki go #Ziobro z Prezesem nie wydudali.Albo: Kto innych duda, sam wydudany będzie.#polszczyzna",5868,"yes",18.775,"WORD","","","","","SARC","NEG","MENTION","","2025-09-13T14:15:58.603362Z","","JOKE"
851,1345,"1","","","","2025-09-13T14:16:08.809189Z","","","","","","Ile lat ma osoba określana jako DZIUNIA? #polszczyzna #quiz #badanie",5869,"yes",9.825,"WORD","","","","QSUR","","NEU","NO","","2025-09-13T14:16:08.809220Z","",""
852,1346,"1","AEST","","","2025-09-13T14:19:54.709388Z","","","","","","7 z 9 członków Komisji ma wybierać Sejm.A pozostali dwaj nie mogą wybierać Sejmu?#polszczyzna #Ordynacja #logika",5870,"yes",193.606,"WORD","","","","","","NEG","MENTION","","2025-09-13T14:19:54.709416Z","",""
853,1347,"1","","","","2025-09-13T14:20:23.134835Z","","","","","","Pan Prezydent @użytkownik  mówi, że zabytki z prezydenckiej listy Pomników Historii będą na BAŃKACH choinkowych. Brawo! #polszczyzna #Kraków",5871,"yes",28.05,"WORD","","OTHER","","","","POS","MENTION","","2025-09-13T14:20:23.134873Z","",""
854,1348,"1","","COR","","2025-09-13T14:20:44.230822Z","","","ESOM","","","Poprawna #polszczyzna nie boli. Mówimy 'STrasburg', nie SZtrasburg. Są 'standarDy', nie 'standarTy'. Litości:)",5872,"yes",20.723,"WORD","","","","","","NEG","NO","","2025-09-13T14:20:44.230855Z","",""
855,1349,"1","","","","2025-09-13T14:21:12.083519Z","","","","","","Kurwo-Kulwo-Kulfo-Kulfon-Kulson.I z powrotem : szeroko uśmiechnięta twarz  :#polszczyzna żywa",5873,"yes",27.476,"WORD","","","","","","POS","NO","","2025-09-13T14:21:12.083552Z","","JOKE"
856,1350,"1","","","","2025-09-13T14:21:27.057962Z","","","","","","Język się zmienia: jeżeli wyznawca islamu to islamista, to wyznawca katolicyzmu to katolista? #polszczyzna",5874,"yes",14.6,"WORD","","","","","","NEU","NO","","2025-09-13T14:21:27.057998Z","","JOKE"
857,1351,"1","AEST","","","2025-09-13T14:22:32.439970Z","","","","","","Hmm. Jak pan mówi o graduacji, na której będzie, to co ma na myśli? #polszczyzna, której nie rozumiem.",5875,"yes",65.013,"WORD","","","","","","NEG","MENTION","CONS","2025-09-13T14:22:32.440000Z","",""
858,1352,"1","AEST","","","2025-09-13T14:23:12.032019Z","","","","","","Farba polecana przez 95 procent WIZAŻANEK.Ktoś to potrafi rozszyfrować?! Kim jest to dziwne plemię? #reklama #polszczyzna",5876,"yes",39.218,"WORD","","","","","SARC","NEG","NO","","2025-09-13T14:23:12.032087Z","MOCK",""
859,1353,"1","","COR","","2025-09-13T14:23:48.377535Z","","","","","","Przewodnicząca M. #Wassermann uporczywie zaczyna pytania od: Proszem Paniom. #polszczyzna Zmiana. Nie za każdym razem.",5877,"yes",35.932,"WORD","","","","","","NEG","MENTION","CONS","2025-09-13T14:23:48.377564Z","",""
860,1354,"1","","","","2025-09-13T14:24:18.099951Z","","","","","","Nowe @użytkownik #18. Czyżby minister Witek mówił: ZADAWALAJĄCO? Ci kabareciarze wszystko wyciągną człowiekowi. #polszczyzna",5878,"yes",29.336,"WORD","","","","","SARC","NEG","MENTION","","2025-09-13T14:24:18.099980Z","MOCK",""
862,1355,"1","","COR","","2025-09-13T14:24:52.820817Z","","","","","","#polszczyzna Ekspert d.s. bezpieczenstwa, byly policjant w @użytkownik ""jesli podejrzani konfabuluja""?! Czy brak slow jak ""klamia"", ""kreca""?!",5879,"yes",34.342,"WORD","","","","","","NEG","MENTION","","2025-09-13T14:24:52.820847Z","",""
863,1356,"1","","","","2025-09-13T14:25:13.769124Z","","","","","FACT","Trzewiki (dawniej: wątpierze) - obuwie z podeszwą antypoślizgową używane niegdyś przez rzeźników, a obecnie przez patologów.#polszczyzna",5880,"yes",20.569,"WORD","","","","","","NEU","MENTION","","2025-09-13T14:25:13.769154Z","",""
864,1357,"1","","COR","","2025-09-13T14:25:44.658911Z","","","","","","Zaczynanie zdania od ""Mi""?To MI się nie podoba, nie podoba MI się to! MNIE się podoba prędzej to, choć wyjątkowo. #polszczyzna #schowajMI",5881,"yes",30.514,"WORD","","","","","SARC","NEG","NO","","2025-09-13T14:25:44.658960Z","",""
865,1358,"1","","","","2025-09-13T14:26:07.345491Z","","","","","","Zaslyszane. Centrum Bielska-Białej,  mama bierze na ręce ok. 3-latka. ""Kiedyś ducha wyzionę przy tobie"" #piekniemowimy  #dzieci #polszczyzna",5882,"yes",22.295,"WORD","","OTHER","","","","POS","MENTION","","2025-09-13T14:26:07.345524Z","",""
866,1359,"1","","COR","PATR","2025-09-13T14:26:37.844123Z","","","ESOM","","","Wywiad w  @użytkownik ""Dlatego ponieważ"". Polacy, zlitujcie się nad mową ojczystą: ""dlatego że"", albo ""ponieważ"". #polszczyzna",5883,"yes",30.129,"WORD","","","","","","NEG","MENTION","","2025-09-13T14:26:37.844152Z","",""
867,1360,"1","","COR","","2025-09-13T14:27:21.652193Z","","","","","","Zwrócę z powrotem = zawetuję. #polszczyzna #pleonazm @użytkownik ma Autorytety. Szanuję.",5884,"yes",43.435,"WORD","","","","","","NEG","MENTION","","2025-09-13T14:27:21.652222Z","",""
868,1361,"1","","","","2025-09-13T14:27:42.284915Z","","","","CIT","","Sejm pod pręgierzem policji? @użytkownik #polszczyzna",5885,"yes",20.26,"WORD","","","","","","NEG","NO","","2025-09-13T14:27:42.284943Z","",""
871,1362,"1","AEST","COR","","2025-09-13T14:28:14.423242Z","","","","","","Praca, płaca, rodzina i mieszkanie. #Morawiecki @użytkownik ciekawie i ładnie. #polszczyzna OK",5886,"yes",31.767,"WORD","","","","","","POS","MENTION","","2025-09-13T14:28:14.423272Z","",""
872,1363,"1","","COR","PATR","2025-09-13T14:29:13.443720Z","","","","","","Może ktoś przetłumaczyć na polski? Tusk ""zadaniował""? ""Dlatego, bo""?@użytkownik @użytkownik #dziennikarzyć  #nowomowa #polszczyzna",5887,"yes",58.624,"WORD","","","","","","NEG","MENTION","","2025-09-13T14:29:13.443752Z","",""
873,1364,"1","","COR","PATR","2025-09-13T14:29:28.447467Z","","","","","","Nie mówimy, nie piszemy ""dlatego, bo"", mówimy: ""dlatego, że"", ""bo"", ""ponieważ"", albowiem jesteśmy Polakami! #polszczyzna",5888,"yes",14.606,"WORD","","","","","","NEG","NO","","2025-09-13T14:29:28.447496Z","",""
876,1365,"1","","","","2025-09-13T14:29:44.165570Z","","","","CIT","","wogle @użytkownik powiedziała @użytkownik #polszczyzna",5889,"yes",15.166,"WORD","","","","","","NEG","MENTION","","2025-09-13T14:29:44.165600Z","",""
878,1366,"1","","COR","","2025-09-13T14:30:05.147649Z","","","","","","Rolny/rolniczy, piekarniczy/piekarski... ojczyzna #polszczyzna strikes again.",5890,"yes",20.605,"WORD","","","","","","NEG","NO","","2025-09-13T14:30:05.147678Z","",""
879,1367,"1","","COR","PATR","2025-09-13T14:30:27.573044Z","","","","","","Społeczny/socjalny, kulturalny/kulturowy... ech ta ojczyzna #polszczyzna.",5891,"yes",10.069,"WORD","","","","","","NEG","NO","","2025-09-13T14:30:27.573073Z","",""
880,1368,"1","","COR","","2025-09-13T14:30:58.126552Z","","","","","","czy jak napiszę ""najgorszy wtorniedziałek"", to to będzie pleonazm? (#pl) #polszczyzna #slowotworstwo",5892,"yes",30.179,"{""choices"":[""PHEN"",""WORD""]}","","","","","","NEU","NO","","2025-09-13T14:30:58.126584Z","","JOKE"
881,1369,"1","","","","2025-09-13T14:31:09.592834Z","","","","","","#KochamCiePolsko #polszczyzna w strojach było lepiej : twarz ze łzami radości  :: twarz ze łzami radości  :",5893,"no",11.081,"","","","","","","","","","2025-09-13T14:31:09.592862Z","",""
882,1370,"1","","","","2025-09-13T14:31:49.354112Z","","","","CIT","","A kiedyś był wykład  o mocnym tytule ""Życie przez cele"". Autor ""zachęcał udział do brania"". #korpogadka #polszczyzna @użytkownik",5894,"yes",39.379,"WORD","","","","","","NEG","MENTION","","2025-09-13T14:31:49.354145Z","",""
883,1371,"1","","","","2025-09-13T14:32:10.014268Z","","","","CIT","","""Integralność gałek ocznych zachowana"" - z opisu badania TK głowy.#polszczyzna",5895,"yes",20.263,"WORD","","","","","","NEG","NO","","2025-09-13T14:32:10.014297Z","",""
884,1372,"1","","","","2025-09-13T14:32:24.667402Z","","","","","FACT","Ponaddziewięćsetdziewięćdziesięciodziewięcioipółletni - yes, that is one word #polszczyzna #polishlanguage.",5896,"yes",14.262,"WORD","","","","","","NEU","NO","","2025-09-13T14:32:24.667440Z","",""
885,1373,"1","","COR","","2025-09-13T14:32:59.409567Z","","","","","","W @użytkownik: ""Ta impreza przejdzie do legendy""... Serio? Niech ktoś mi powie, że nie mam racji, proszę. #poprawna #polszczyzna #dziennikarstwo",5897,"yes",33.969,"WORD","","","","","SARC","NEG","MENTION","","2025-09-13T14:32:59.409597Z","",""
886,1374,"1","","","","2025-09-13T14:33:29.457614Z","","","ESOM","","","Czy ja dobrze słyszałem, że redaktor Morozowski kilka minut temu powiedział ""dziennikarzą i obywatelą""? : twarz z otwartymi ustami :@użytkownik #TakJest #polszczyzna",5898,"yes",29.668,"WORD","","","","","","NEG","MENTION","CONS","2025-09-13T14:33:29.457644Z","",""
887,1375,"1","","COR","","2025-09-13T14:33:48.560460Z","","","","","","Mili redaktorzy, ponownie prosimy, razem z @użytkownik, o poprawność. Nie można ""zagrać meczu"". Można TYLKO rozegrać! #polszczyzna",5899,"yes",18.723,"WORD","","","","","","NEG","MENTION","","2025-09-13T14:33:48.560489Z","",""
888,1376,"1","","COR","PATR","2025-09-13T14:34:47.682023Z","DCLN","","","","","Znak czasów. Wołacz coraz częściej zastępowany Mianownikiem! #ojczyzna #polszczyznaMówię poprawnie po polsku, a jaka jest Twoja supermoc?",5900,"yes",58.744,"PHEN","","","","","","NEG","NO","","2025-09-13T14:34:47.682052Z","",""
889,1377,"1","","","","2025-09-13T14:35:15.051299Z","","","","","","Życzę Wam wszystkim, aby Waszych słów po polsku nie trzeba było tłumaczyć, by mówiły same za siebie. #DzieńTłumacza #polszczyzna",5901,"yes",26.993,"PHEN","","OTHER","","","","POS","DIRECT","","2025-09-13T14:35:15.051329Z","",""
892,1378,"1","","","","2025-09-13T14:35:33.086728Z","","","","","","Bandyci - użytkownicy TT, banujący innych użytkowników TT :)#polszczyzna",5902,"yes",17.64,"WORD","","","","","SARC","POS","NO","","2025-09-13T14:35:33.086757Z","","JOKE"
893,1379,"1","AEST","","","2025-09-13T14:35:50.971435Z","","","","","","Muszę wyznać, że mam problem ze słowem „pakt”. Kojarzy mi się z czymś negatywnym, ale to chyba przez serial HBO. #polszczyzna",5903,"yes",17.502,"WORD","","","","","","NEG","NO","","2025-09-13T14:35:50.971465Z","",""
894,1380,"1","","","","2025-09-13T14:36:01.785915Z","","","","","","Podoba mi się film Let's Play Farming Simulator 2015 #Polszczyzna v1 # Akacja $ Żniwa $ w @użytkownik od @użytkownik –",5904,"no",10.438,"","","","","","","","","","2025-09-13T14:36:01.785944Z","",""
896,1381,"1","","","","2025-09-13T14:36:22.067157Z","","","","","","Min. @użytkownik , zamiast zalewać nas swoją ignorancją, powinna raczej zaprawiać. Ogórki.#polszczyzna",5905,"no",19.895,"","","","","","","","","","2025-09-13T14:36:22.067189Z","",""
897,1382,"1","AEST","","PATR","2025-09-13T14:38:10.816683Z","","","","","","Angole - GłupoleJęzyk polski to jednak mowa mądra, przenikliwa i trafiająca w sedno.#polszczyzna#Brexit",5906,"yes",108.35,"PHEN","","","QUAL","","","NEG","MENTION","","2025-09-13T14:38:10.816713Z","",""
898,1383,"1","","","","2025-09-13T14:38:20.771772Z","","","","CIT","","""Denat zmarł wskutek...""#polszczyzna",5907,"yes",9.551,"WORD","","","","","","NEG","NO","","2025-09-13T14:38:20.771804Z","",""
899,1384,"1","","COR","","2025-09-13T14:38:47.303352Z","","","","","","#polszczyzna Miałem się nie czepiać: wziąć mówimy nie ""wziąść"" publicysto",5908,"yes",26.032,"WORD","","","","","","NEG","MENTION","CONS","2025-09-13T14:38:47.303392Z","",""
900,1385,"1","","","","2025-09-13T14:39:41.171792Z","","","ESOM","","","Ludzie, nie bójcie się imiesłowów! #polszczyzna",5909,"yes",53.433,"PHEN","","","","","SARC","NEG","NO","","2025-09-13T14:39:41.171819Z","",""
901,1386,"1","","COR","","2025-09-13T14:40:15.025748Z","","","","","","W słowie ""doszliśmy"" akcentujemy pierwszą sylabę Panie Kłopotek. #Polszczyzna #sejm",5910,"yes",33.465,"WORD","","","","","","NEG","MENTION","CONS","2025-09-13T14:40:15.025778Z","",""
902,1387,"1","","COR","","2025-09-13T14:40:39.204840Z","DCLN","","","","","a by, z resztą, w prawdzie, z kąd, z nowu – skąd pomysł, by takie słowa masakrować? #aby, #zresztą, #wprawdzie, #skąd, #znowu #polszczyzna",5911,"yes",23.783,"WORD","","","","","","NEG","NO","","2025-09-13T14:40:39.204872Z","",""
903,1388,"1","","COR","","2025-09-13T14:40:56.575215Z","","","","","","„Jak duże zniszczenie to tworzy.“ – ładne zdanie, ocierające się o oksymoron. Tworzenie zniszczenia. #PR2 #polszczyzna",5912,"yes",16.97,"WORD","","","","","SARC","NEG","NO","","2025-09-13T14:40:56.575264Z","",""
904,1389,"1","","COR","","2025-09-13T14:41:40.622486Z","","","","","","Polonistka, wydawca, mówi, że stan wojenny „wybuchł“. Nie, proszę państwa, stan wojenny wprowadzono. Wybucha wojna. #polszczyzna #PR2",5913,"yes",43.655,"WORD","","","QUAL","","","NEG","MENTION","","2025-09-13T14:41:40.622516Z","",""
